idx,rank,player,playerid,war
26,54,Tom Glavine,glavito02,82.2
26,55,Curt Schilling,schilcu01,82.2
26,56,Rod Carew,carewro01,81.1
26,57,Charlie Gehringer,gehrich01,80.7
26,58,Brooks Robinson,robinbr01,80.1
26,59,Jeff Bagwell,bagweje01,79.6
26,60,Joe DiMaggio,dimagjo01,78.1
26,61,Ozzie Smith,smithoz01,77.2
26,62,Robin Yount,yountro01,77.0
26,63,Reggie Jackson,jacksre01,76.6
26,64,Paul Molitor,molitpa01,75.6
26,65,Johnny Bench,benchjo01,75.5
26,66,Cy Young,youngcy01,75.2
26,67,Luke Appling,applilu01,75.0
26,68,Lou Whitaker,whitalo01,75.0
26,69,Frank Thomas,thomafr04,73.9
26,70,Sam Crawford,crawfsa01,73.7
26,71,Ted Lyons,lyonste01,73.2
26,72,Jim Thome,thomeji01,73.2
26,73,Paul Waner,wanerpa01,72.9
26,74,Arky Vaughan,vaughar01,72.9
26,75,Derek Jeter,jeterde01,72.9
26,76,Larry Walker,walkela01,72.7
26,77,Harry Heilmann,heilmha01,72.5
26,78,Ron Santo,santoro01,72.2
26,79,Alan Trammell,trammal01,72.1
26,80,Red Ruffing,ruffire01,72.0
26,81,Rafael Palmeiro,palmera01,71.8
26,82,John Smoltz,smoltjo01,71.5
26,83,Rick Reuschel,reuscri01,71.3
26,84,Jim Palmer,palmeji01,71.1
26,85,Johnny Mize,mizejo01,71.0
26,86,Red Faber,faberre01,71.0
26,87,Bobby Grich,grichbo01,70.9
26,88,Carlton Fisk,fiskca01,70.8
26,89,Kevin Brown,brownke01,70.6
26,90,Frankie Frisch,friscfr01,70.5
26,91,Barry Larkin,larkiba01,70.5
26,92,Don Sutton,suttodo01,70.5
26,93,Scott Rolen,rolensc01,70.3
26,94,Manny Ramirez,ramirma02,70.3
26,95,Gary Carter,cartega01,70.2
26,96,Al Simmons,simmoal01,70.1
26,97,Carl Hubbell,hubbeca01,69.9
26,98,Eddie Murray,murraed02,69.8
26,99,Ivan Rodriguez,rodriiv01,69.8
26,100,Bob Feller,fellebo01,69.7
26,101,Roy Halladay,hallaro01,69.4
26,102,Tim Raines,raineti01,69.2
26,103,Luis Tiant,tiantlu01,69.1
26,104,Ernie Banks,bankser01,69.0
26,105,Tony Gwynn,gwynnto01,68.8
26,106,Graig Nettles,nettlgr01,68.7
26,107,Edgar Martinez,martied01,68.7
26,108,Carlos Beltran,beltrca01,68.6
26,109,Kenny Lofton,loftoke01,68.2
26,110,Roberto Alomar,alomaro01,67.8
26,111,Don Drysdale,drysddo01,67.7
26,112,Ryne Sandberg,sandbry01,67.7
26,113,Duke Snider,snidedu01,67.4
26,114,Craig Biggio,biggicr01,67.2
26,115,Andre Dawson,dawsoan01,67.1
26,116,Buddy Bell,bellbu01,66.9
26,117,Dwight Evans,evansdw01,66.9
26,118,Jim Bunning,bunniji01,66.7
26,119,Willie McCovey,mccovwi01,66.6
26,120,Joe Cronin,cronijo01,66.5
26,121,Stan Coveleski,covelst01,66.4
26,122,Pee Wee Reese,reesepe01,66.4
26,123,Goose Goslin,gosligo01,66.3
26,124,Ed Walsh,walshed01,66.3
26,125,Willie Randolph,randowi01,65.9
26,126,Juan Marichal,maricju01,65.6
26,127,Tommy John,johnto01,65.5
26,128,Dave Winfield,winfida01,65.2
26,129,Wes Ferrell,ferrewe01,64.9
26,130,Reggie Smith,smithre06,64.9
26,131,Richie Ashburn,ashburi01,64.8
26,132,Miguel Cabrera,cabremi01,64.7
26,133,Hal Newhouser,newhoha01,64.5
26,134,Andruw Jones,jonesan01,64.4
26,135,Dazzy Vance,vanceda01,64.4
26,136,David Cone,coneda01,64.4
26,137,Early Wynn,wynnea01,64.2
26,138,Dennis Eckersley,eckerde01,64.0
26,139,Jack Quinn,quinnja01,63.8
26,140,Billy Williams,willibi01,63.8
26,141,Ken Boyer,boyerke01,63.6
26,142,Lou Boudreau,boudrlo01,63.0
26,143,Chase Utley,utleych01,62.8
26,144,Joe Jackson,jacksjo01,62.8
26,145,Frank Baker,bakerfr01,62.8
26,146,Gary Sheffield,sheffga01,62.4
26,147,Mark McGwire,mcgwima01,62.2
26,148,Sal Bando,bandosa01,62.0
26,149,Todd Helton,heltoto01,61.8
26,150,Andy Pettitte,pettian01,61.7
27,1,Nolan Ryan,ryanno01,85.6
27,2,None,zychto01,0.4
